aId	sId	orig	cent	au	title	incipit	irreg	nbLin	nbLg	lnNbr	lnTxt	met	rhys	rw	r1	r2	r3	r4	enj	ent
002t	s002t_0011	fil	20	Balmori, Jesús	LAS TUMBAS ANÓNIMAS	tumbas desparramadas por doquiera,	0	14	4	11	Ni una cruz, que en recuerdo se os depare,	1 3 6 10	ABAB ABAB CCD EED	depare	ABAB	ABAB	CCD	EED	0	
002t	s002t_0011	fil	20	Balmori, Jesús	LAS TUMBAS ANÓNIMAS	tumbas desparramadas por doquiera,	0	14	4	12	Yo, entre vosotros, abriré mis brazos	1 4 8 10	ABAB ABAB CCD EED	brazos	ABAB	ABAB	CCD	EED	0	
002t	s002t_0011	fil	20	Balmori, Jesús	LAS TUMBAS ANÓNIMAS	tumbas desparramadas por doquiera,	0	14	4	13	Y sobre nuestra enseña hecha pedazos,	6 7 10	ABAB ABAB CCD EED	pedazos	ABAB	ABAB	CCD	EED	0	
002t	s002t_0011	fil	20	Balmori, Jesús	LAS TUMBAS ANÓNIMAS	tumbas desparramadas por doquiera,	0	14	4	14	¡ Seré la cruz gloriosa que os ampare!	2 4 6 10	ABAB ABAB CCD EED	ampare	ABAB	ABAB	CCD	EED	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	1	Te acuerdas tú de aquella noche que en el Estudio	2 4 6 8 13	ABAB CDCD EEF GGF	Estudio	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	2	De la Estación de Radio, nimbada de esplendor,	4 6 9 13	ABAB CDCD EEF GGF	esplendor	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	3	Un puñado de rosas que te di fué el preludio	1 3 6 10 11 13	ABAB CDCD EEF GGF	preludio	ABAB	CDCD	EEF	GGF	1	pb_noun_prep
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	4	De esta nuestra encantada opereta de amor ?	1 6 9 12	ABAB CDCD EEF GGF		ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	5	Tus manos se llenaban con los pétalos rojos	2 6 10 13	ABAB CDCD EEF GGF	rojos	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	6	Y las verdes espinas de mi amante oblación;	3 6 10 13	ABAB CDCD EEF GGF	oblación	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	7	Y reías, reías con tu boca y tus ojos,	2 3 6 9	ABAB CDCD EEF GGF	ojos	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	8	Sin saber que en las rosas iba mi corazón.	3 6 8 13	ABAB CDCD EEF GGF	corazón	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	9	Han pasado los días como pasa la brisa	1 3 6 9 12	ABAB CDCD EEF GGF	brisa	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	10	Deshojando las rosas. Ya no escucho tu risa,	3 6 8 9 10 13	ABAB CDCD EEF GGF	risa	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	11	Porque Amor, más que a risa, nos empuja a llorar,	3 4 6 10 13	ABAB CDCD EEF GGF	llorar	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	12	Y tú aguardando vives, dulce y enamorada,	2 4 6 8 12	ABAB CDCD EEF GGF	enamorada	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	13	Que otra noche cualquiera, la menos esperada.	1 3 6 9 13	ABAB CDCD EEF GGF	esperada	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0012	fil	20	Balmori, Jesús	ROSAS	Te acuerdas tú de aquella noche que en el Estudio	0	14	4	14	Mi amor, como a una rosa, te vaya a deshojar.	2 4 6 9 13	ABAB CDCD EEF GGF	deshojar	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	1	El santo sacrificio de amor ha terminado.	2 6 9 10 13	ABAB CDCD EEF GGF	terminado	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	2	Murió como un suspiro el rito delirante.	2 4 6 8 12	ABAB CDCD EEF GGF	delirante	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	3	Y del templo desierto ante al altar sagrado,	3 6 10 12	ABAB CDCD EEF GGF	sagrado	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	4	Ya no está de rodillas el sacerdote amante.	1 2 3 6 11 13	ABAB CDCD EEF GGF	amante	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	5	En las altas ventanas de cristal de colores	3 6 10 13	ABAB CDCD EEF GGF	colores	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	6	Cesaron su batir las alas de las aves;	2 6 8 12	ABAB CDCD EEF GGF	aves	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	7	Es la noche del templo, sin luna, sin fervores,	1 3 6 9 13	ABAB CDCD EEF GGF	fervores	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	8	Sin siquiera fantasmas de recuerdo en sus naves.	3 6 10 13	ABAB CDCD EEF GGF	naves	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	9	El templo está vacío. El ara está entre sombras.	2 4 6 8 10 12	ABAB CDCD EEF GGF	sombras	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	10	Nadie deshoja un solo capullo en sus alfombras;	1 4 5 6 9 13	ABAB CDCD EEF GGF	alfombras	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	11	Ni una sola campana en su silencio canta;	1 3 6 10 12	ABAB CDCD EEF GGF	canta	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	12	Y en lo alto del altar en el que ya ni pienso.	2 6 10 12	ABAB CDCD EEF GGF	pienso	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	13	Sin cánticos, sin flores, sin luces, sin incienso,	2 6 9 13	ABAB CDCD EEF GGF	incienso	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0013	fil	20	Balmori, Jesús	ITE MISSA EST	El santo sacrificio de amor ha terminado.	0	14	4	14	Parece que me buscan los ojos de la Santa.	2 6 9 13	ABAB CDCD EEF GGF	Santa	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	1	Cristo, óyeme. Yo soy tu sierva del Oriente,	1 2 5 6 8 12	ABAB CDCD EFG EFG	Oriente	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	2	La eternamente uncida a tu divino amor;	2 4 6 10 12	ABAB CDCD EFG EFG	amor	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	3	La que te halla en la luz de su aurora naciente	3 6 9 12	ABAB CDCD EFG EFG	naciente	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	4	Como te halló en la triste noche de su dolor.	4 6 8 13	ABAB CDCD EFG EFG	dolor	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	5	Yo soy tu esclava. Cristo. Me llamo Filipinas,	1 2 4 6 9 13	ABAB CDCD EFG EFG	Filipinas	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	6	Y como Tú en el Gólgota, bañada en sombra y luz,	4 6 10 12 14	ABAB CDCD EFG EFG	luz	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	7	Llevé sobre mi frente un puñado de espinas,	2 6 7 9 12	ABAB CDCD EFG EFG	espinas	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	8	Y derramé mi sangre en lo alto de una cruz.	4 6 8 10 12	ABAB CDCD EFG EFG	cruz	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	9	No permitas, Señor, por tus brazos tendidos,	1 3 6 9 12	ABAB CDCD EFG EFG	tendidos	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	10	Que jamás sea el clavo que tu carne taladre,	3 4 6 10 13	ABAB CDCD EFG EFG	taladre	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	11	Ni que sea tu cáliz de amargura y de llanto;	3 5 9 12	ABAB CDCD EFG EFG	llanto	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	12	Y al mirarme tronchada bajo tus pies heridos,	3 6 11 13	ABAB CDCD EFG EFG	heridos	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	13	Bendíceme, Señor, en el nombre del Padre,	2 6 9 12	ABAB CDCD EFG EFG	Padre	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0014	fil	20	Balmori, Jesús	FILIPINAS ANTE SU DIOS	Cristo, óyeme. Yo soy tu sierva del Oriente,	0	14	4	14	En el nombre del Hijo, y el Espíritu Santo.	3 6 9 12	ABAB CDCD EFG EFG	Santo	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	1	Vuela el columpio tenso de dos añosos nangkas	1 4 6 9 11 13	-A-A BCBC DDE FFE		-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	2	Mientras todo lo llenas de risas y de aromas.	3 6 9 13	-A-A BCBC DDE FFE	aromas	-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	3	Y de entre los encajes de tus enaguas blancas	6 11 13	-A-A BCBC DDE FFE		-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	4	Surgen tus pies desnudos, blancos como palomas.	1 4 6 8 13	-A-A BCBC DDE FFE	palomas	-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	5	Se cayeron tus corchos y yerran en la brisa	3 6 9 13	-A-A BCBC DDE FFE	brisa	-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	6	Tus cabellos flotantes y negros de tagala.	3 6 9 13	-A-A BCBC DDE FFE	tagala	-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	7	Marchitado el pañuelo de tu mustia camisa	3 6 10 13	-A-A BCBC DDE FFE	camisa	-A-A	BCBC	DDE	FFE	1	pb_noun_prep
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	8	Sobre un hombro te tiembla caído como un ala . . .	2 3 6 8 11 12	-A-A BCBC DDE FFE		-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	9	¡Vuela el columpio, vuela el columpio, vuela! . ..	1 4 6 9 11	-A-A BCBC DDE FFE		-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	10	Y en la tarde que envuelve al jardín de la Escuela	3 6 9 12	-A-A BCBC DDE FFE	Escuela	-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	11	En sus tintas de púrpura y esmeralda orientales,	3 6 10 13	-A-A BCBC DDE FFE	orientales	-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	12	Pareces en el viento un ilang-ilang de oro	2 6 7 9 11 12	-A-A BCBC DDE FFE	oro	-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	13	Rompiéndote los pétalos en un dulce y sonoro	2 6 10 11 14	-A-A BCBC DDE FFE	sonoro	-A-A	BCBC	DDE	FFE	0	
002t	s002t_0015	fil	20	Balmori, Jesús	EN EL COLUMPIO	Vuela el columpio tenso de dos añosos nangkas	0	14	4	14	Tremular de esbelteces y curvas virginales.. .	3 6 9 13	-A-A BCBC DDE FFE		-A-A	BCBC	DDE	FFE	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	1	Como si adivinaras que quería ser bueno,	6 10 11 12	ABAB CDCD EEF GGF	bueno	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	2	Arrancar del rosal de mi fé toda espina,	3 6 9 10 12	ABAB CDCD EEF GGF	espina	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	3	Me diste la medalla que pendía en tu seno,	2 6 10 13	ABAB CDCD EEF GGF	seno	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	4	¡Pétalo perfumado de tu carne divina!	1 6 10 13	ABAB CDCD EEF GGF	divina	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	5	En esta soledad en que mi alma restalla,	2 6 9 12	ABAB CDCD EEF GGF	restalla	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	6	Estandarte glorioso por el dolor deshecho,	3 6 11 13	ABAB CDCD EEF GGF	deshecho	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	7	Prendida a una cadena de oro, tu medalla	2 3 6 8 12	ABAB CDCD EEF GGF	medalla	ABAB	CDCD	EEF	GGF	1	ex_subj_verb
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	8	¡Es la única oración que tengo sobre el pecho!	1 2 6 8 12	ABAB CDCD EEF GGF	pecho	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	9	Ella es mi compañera en la noche y el día,	1 2 6 9 11	ABAB CDCD EEF GGF	día	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	10	Ella te acerca más a mí, te hace más mía,	1 4 6 8 9 11 12	ABAB CDCD EEF GGF	mía	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	11	Ella no me permite que te ponga en olvido,	1 3 6 10 13	ABAB CDCD EEF GGF	olvido	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	12	Y al orarla en la hora de mi eterna desgracia,	3 5 9 12	ABAB CDCD EEF GGF	desgracia	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	13	"""Dios te salve, María, llena eres de gracia"","	1 3 6 7 8 11	ABAB CDCD EEF GGF	gracia	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0016	fil	20	Balmori, Jesús	TALISMÁN	Como si adivinaras que quería ser bueno,	0	14	4	14	Pienso en tí, y voy quedándome dulcemente dormido	1 3 4 6 9 11 14	ABAB CDCD EEF GGF	dormido	ABAB	CDCD	EEF	GGF	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	1	¿Qué me importa el dolor que en deshojar se empeña	1 3 6 10 12	ABAB CDCD EFG EFG	empeña	ABAB	CDCD	EFG	EFG	1	ex_dobj_verb
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	2	Todas mis ilusiones de gloria y de fortuna ?	1 6 9 13	ABAB CDCD EFG EFG		ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	3	Yo sé que una mujer dulcísima me sueña	1 2 3 6 8 12	ABAB CDCD EFG EFG	sueña	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	4	Con los ojos llorosos en las noches de luna.	3 6 10 13	ABAB CDCD EFG EFG	luna	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	5	¿Qué me importa que caiga herida mi quimera	1 3 6 8 12	ABAB CDCD EFG EFG	quimera	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	6	Y vaya por la vida en quebranto maltrecho ?	2 6 9 12	ABAB CDCD EFG EFG		ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	7	Yo sé que una mujer dulcísima me espera	1 2 3 6 8 12	ABAB CDCD EFG EFG	espera	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	8	Con un beso en los labios y un suspiro en el pecho.	2 3 6 8 10 13	ABAB CDCD EFG EFG	pecho	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	9	Nada importarme pueden ni glorias ni placeres,	1 4 6 9 13	ABAB CDCD EFG EFG	placeres	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	10	Ni ninguna ilusión, ni ninguna ventura,	3 6 9 12	ABAB CDCD EFG EFG	ventura	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	11	Ni ninguna ambición de fortuna ni de arte,	3 6 9 12	ABAB CDCD EFG EFG	arte	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	12	Mientras tu voz divina suspire que me quieres,	4 6 13	ABAB CDCD EFG EFG	quieres	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	13	Mientras tus dulces ojos me miren con ternura,	4 6 9 13	ABAB CDCD EFG EFG	ternura	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0017	fil	20	Balmori, Jesús	¡QUÉ ME IMPORTA!	¿Qué me importa el dolor que en deshojar se empeña	0	14	4	14	¡Mientras pueda soñarte, adorarte, besarte!	3 6 9 12	ABAB CDCD EFG EFG	besarte	ABAB	CDCD	EFG	EFG	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	1	En el jardín de toda tu carne inmaculada,	4 6 9 13	ABAB ABAB CCD EED	inmaculada	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	2	¡Tu boca era un capullo que quería ser flor!	2 3 4 6 10 11 12	ABAB ABAB CCD EED	flor	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	3	Yo lo leí en el lánguido fulgor de tu mirada,	1 3 6 10 14	ABAB ABAB CCD EED	mirada	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	4	¡Y el capullo encantado se hizo flor de mi amor!	3 6 8 10 13	ABAB ABAB CCD EED	amor	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	5	Mágica flor de flores ni por el sol tocada,	1 4 6 11 13	ABAB ABAB CCD EED	tocada	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	6	En que bebe dulzuras de celeste sabor	3 6 10 13	ABAB ABAB CCD EED	sabor	ABAB	ABAB	CCD	EED	1	ex_subj_verb
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	7	La loca mariposa de mi alma enamorada,	2 6 9 13	ABAB ABAB CCD EED	enamorada	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	8	¡Henchida de tu aroma de amor embriagador!	2 6 9 13	ABAB ABAB CCD EED	embriagador	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	9	Dulce boca de rosa húmeda y encendida,	1 3 6 7 11	ABAB ABAB CCD EED	encendida	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	10	Labios que semejáis una aromada herida,	1 6 7 10 12	ABAB ABAB CCD EED	herida	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	11	Dientes que sois un nácar de vivos resplandores.	1 4 5 6 9 13	ABAB ABAB CCD EED	resplandores	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	12	El alma, mariposa de todos los vergeles,	2 6 9 13	ABAB ABAB CCD EED	vergeles	ABAB	ABAB	CCD	EED	0	
002t	s002t_0018	fil	20	Balmori, Jesús	AHORA QUE YA ERES FLOR...	En el jardín de toda tu carne inmaculada,	0	14	4	13	Después de haber libado vuestras divinas mieles,	2 4 6 11 13	ABAB ABAB CCD EED	mieles	ABAB	ABAB	CCD	EED	0	
