n	lnTxt	etiquetado	nbSyl	met	metNoExtra	lnTyp	match
filip	Esta fiesta es de amor; lo certifica,	Esta fiesta es de amor; lo certifica,	11	1 3 4 6 10	1 3 6 10	Endecasílabo melódico corto	0.9
filip	rendida a tí, nuestra filial presencia,	rendida a tí, nuestra filial presencia,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	Es la voz del ayer que hoy nos indica	Es la voz del ayer que hoy nos indica	11	1 3 6 7 10	1 3 6 10	Endecasílabo melódico corto	0.9
filip	el preclaro valor de tu existencia».	el preclaro valor de tu existencia».	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Puedes bajar por la vital pendiente,	Puedes bajar por la vital pendiente,	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	llevando sobre tí la carga ardiente	llevando sobre tí la carga ardiente	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	de almas llenas de rosas matutinas.	de almas llenas de rosas matutinas.	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	Títulos tienes al cariño nuestro,	Títulos tienes al cariño nuestro,	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	pues fuiste guía, báculo y maestro	pues fuiste g##í báculo   y maestro	11	2 4 5 10	2 4 10	Endecasílabo heroico difuso	0.9
filip	de dos generaciones filipinas.	de dos generaciones filipinas.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Poeta, periodista y laborante,	Poeta, periodista y laborante,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	con algo de genial misantropía,	con algo de genial misantropía,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	sembraste ideas al claror del día	sembraste ideas al claror del día	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	creyendo en la cosecha rebosante.	creyendo en la cosecha rebosante.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Tu. humildad fue tu hermana más amante	Tu. humildad fue tu hermana más amante	11	3 4 6 8 10	3 6 8 10	Endecasílabo melódico largo	0.9
filip	y tu novia tu atroz melancolía;	y tu novia tu atroz melancolía;	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	pero tu numen lírico sabía	pero tu numen lírico sabía	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	cristalizar su luz como el diamante.	cristalizar su luz como el diamante.	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	Patria y amor, antorchas de tu senda,	patria y   amor antorchas de tu senda	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	pusieron sus divisas en tu tienda	pusieron sus divisas en tu tienda	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	y en tu frente sus besos estivales.	y en tu frente sus besos estivales.	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Duro te fue el Amor, pero tus labios	Duro te fue el Amor, pero tus labios	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	cantaron, al Amor, borrando agravios,	cantaron, al Amor, borrando agravios,	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	sus póstumas estrofas inmortales»	sus póstumas estrofas inmortales»	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Te minarán la senda que te asignó la Gloria;	Te minarán la senda que te asignó la Gloria;	14	4 6 11 13	-	Alejandrino	1.0
filip	agotará su flechas contra tu nombre el odio,	agotará su flechas contra tu nombre el odio,	14	4 6 11 13	-	Alejandrino	1.0
filip	y habrá quien rasgar ose las hojas de tu historia,	y habrá quien rasgar ose las hojas de tu historia,	14	2 5 6 9 13	-	Alejandrino	1.0
filip	desde la artera sombra, con el puñal de Armodio,	desde la artera sombra, con el puñal de Armodio,	14	4 6 11 13	-	Alejandrino	1.0
filip	Mantente erguido ¿obre tu carro de grandeza,	mantente erguido   obre tu carro de grandeza	14	2 4 6 9 13	-	Alejandrino	1.0
filip	y so en la roja arena como un guerrero antiguo...	y so en la roja arena como un guerrero antiguo...	14	4 6 9 11 13	-	Alejandrino	1.0
filip	para romper los lauros que ciñen tu cabeza	para romper los lauros que ciñen tu cabeza	14	4 6 9 13	-	Alejandrino	1.0
filip	el mísero Maquiavelo tiene un poder exiguo.,.	el mísero Maquiavelo tiene un poder exiguo.,.	15	2 7 9 10 12 14	-	Pentadecasílabo	1.0
filip	Sigue, y deja que ladren loa canes de la Envidia	sigue y deja que ladren l#a canes de la envidia	14	1 3 6 8 9 13	-	Alejandrino	1.0
filip	al paso de tu carro, y lancen por sus bocas	al paso de tu carro, y lancen por sus bocas	14	2 6 9 13	-	Alejandrino	1.0
filip	la espuma de sus bárbaros rencores y cinismos»	la espuma de sus bárbaros rencores y cinismos»	14	2 6 9 13	-	Alejandrino	1.0
filip	El destino ha fijado un limite a la insidia,	El destino ha fijado un limite a la insidia,	14	3 4 6 8 10 13	-	Alejandrino	1.0
filip	y él te hará ver que puedes a tantas bestias locas	y él te hará ver que puedes a tantas bestias locas	14	1 3 4 6 9 11 13	-	Alejandrino	1.0
filip	colgarlas de una rama de tus laureles mismos.	colgarlas de una rama de tus laureles mismos.	14	2 4 6 11 13	-	Alejandrino	1.0
filip	Las campanas que ayer por tí lloraron,	Las campanas que ayer por tí lloraron,	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	siguen dentro de mí doblando a muerto,	siguen dentro de mí doblando a muerto,	11	1 3 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	1.0
filip	como siguen llorándote, ¡oh mi Alberto!,	como siguen llorándote, ¡oh mi Alberto!,	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	los ojos de los muchos que te amaron.	los ojos de los muchos que te amaron.	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Todavía en mi hogar hay un desierto	todavía en mi hogar hay   un desierto	11	3 6 7 8 10	3 6 8 10	Endecasílabo melódico largo	0.9
filip	rincón, que es foco de dolor sombrío...	rincón, que es foco de dolor sombrío...	11	2 3 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	0.9
filip	¡Es como la tragedia de un vacío	¡Es como la tragedia de un vacío	11	1 6 8 10	1 6 8 10	Endecasílabo enfático pleno	1.0
filip	que no ha de ser por nadie ya cubierto!	que no ha de ser por nadie ya cubierto!	11	2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	1.0
filip	¡Por nadie!... Fuiste tú el primer capullo	¡Por nadie!... Fuiste tú el primer capullo	11	2 4 6 8 10	2 4 6 8 10	Endecasílabo heroico pleno	1.0
filip	de mi rosal de amor, fuiste el orgullo	de mi rosal de amor, fuiste el orgullo	11	4 6 7 10	4 6 10	Endecasílabo sáfico corto	0.9
filip	en la vida lo mismo que en la muerte.	en la vida lo mismo que en la muerte.	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Tú viviste en bondad y así moriste.	Tú viviste en bondad y así moriste.	11	1 3 6 8 10	1 3 6 8 10	Endecasílabo melódico pleno	1.0
filip	¡Sólo me queda el bien de amarte triste	¡Sólo me queda el bien de amarte triste	11	1 4 6 8 10	1 4 6 8 10	Endecasílabo sáfico pleno	1.0
filip	después del mal inmenso de perderte!	después del mal inmenso de perderte!	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	En tu retiro augusto con hábil mano tallas	En tu retiro augusto con hábil mano tallas	14	4 6 9 11 13	-	Alejandrino	1.0
filip	como un Fidias del verso, el mármol de tu estrofa	como un Fidias del verso, el mármol de tu estrofa	14	2 3 6 9 13	-	Alejandrino	1.0
filip	que tiene un gesto heroico de labio que apostrofa	que tiene un gesto heroico de labio que apostrofa	14	2 3 4 6 9 13	-	Alejandrino	1.0
filip	y un resplandor de gladios en épicas batallas.	y un resplandor de gladios en épicas batallas.	14	1 4 6 9 13	-	Alejandrino	1.0
filip	Tus líricos arranques no han conocido vallas	Tus líricos arranques no han conocido vallas	14	2 6 8 11 13	-	Alejandrino	1.0
filip	y siempre odio tu musa la idea inane y fofa.	y siempre odio tu musa la idea inane y fofa.	14	2 3 6 9 11 13	-	Alejandrino	1.0
filip	Tu verso es un navío desde cuya alta cofa	Tu verso es un navío desde cuya alta cofa	14	2 3 4 6 11 13	-	Alejandrino	1.0
filip	has descubierto la isla de quietud en que te hallas.	has descubierto la isla de quietud en que te hallas.	15	1 4 7 11 14	-	Pentadecasílabo	1.0
filip	Sigue dando en la noche de nuestro Hogar esclavo,	Sigue dando en la noche de nuestro Hogar esclavo,	14	1 3 6 11 13	-	Alejandrino	1.0
filip	para fraterno estimulo, el son ardiente y bravo	para fraterno estimulo, el son ardiente y bravo	14	4 7 9 11 13	-	Alejandrino	1.0
filip	del arpa que en tu diestra cobra valor divino;	del arpa que en tu diestra cobra valor divino;	14	2 6 8 11 13	-	Alejandrino	1.0
filip	porque no son tus versos sólo tu ejecutoria,	porque no son tus versos sólo tu ejecutoria,	14	3 4 6 8 13	-	Alejandrino	1.0
filip	sino prez de los tuyos y eterno halo de gloria	sino prez de los tuyos y eterno halo de gloria	14	3 6 9 10 13	-	Alejandrino	1.0
filip	ceñido a las tristezas del pueblo filipino.	ceñido a las tristezas del pueblo filipino.	14	2 6 9 13	-	Alejandrino	1.0
filip	Nadie es menos que nadie. Ambos sois portaliras	Nadie es menos que nadie. Ambos sois portaliras	14	1 2 3 6 8 10 13	-	Alejandrino	1.0
filip	para gloria y orgullo del nativo solar.	para gloria y   orgullo del nativo solar	14	3 6 10 13	-	Alejandrino	1.0
filip	Sed corrientes diversas, si queréis, mas sin iras;	Sed corrientes diversas, si queréis, mas sin iras;	14	1 3 6 10 13	-	Alejandrino	1.0
filip	confundid vuestras ondas en lo inmenso del mar.	confundid vuestras ondas en lo inmenso del mar.	14	3 6 10 13	-	Alejandrino	1.0
filip	Es el dios siempre joven, cuyo arco es de plata	es el dios siempre joven cuyo arco   es de plata	14	1 3 4 6 9 11 13	-	Alejandrino	1.0
filip	el que os llama al abrazo íntimo y familiar.	el que os llama al abrazo íntimo y familiar.	14	3 6 8 13	-	Alejandrino	1.0
filip	Toda lucha entre hermanos para el dios es ingrata.	Toda lucha entre hermanos para el dios es ingrata.	14	1 3 6 10 11 13	-	Alejandrino	1.0
filip	Los que montan Pegasos deben juntos volar.	Los que montan Pegasos deben juntos volar.	14	3 6 8 10 13	-	Alejandrino	1.0
filip	Por el velo de Palas, por el tirso de rosas,	Por el velo de Palas, por el tirso de rosas,	14	3 6 10 13	-	Alejandrino	1.0
filip	por el coro divino de las musas gloriosas,	por el coro divino de las musas gloriosas,	14	3 6 10 13	-	Alejandrino	1.0
filip	no lancen más los arcos ningún dardo mortal.	no lancen más los arcos ningún dardo mortal.	14	1 2 4 6 9 10 13	-	Alejandrino	1.0
filip	Que mis vale que entrambos, por un mismo sendero,	Que mis vale que entrambos, por un mismo sendero,	14	3 6 9 10 13	-	Alejandrino	1.0
filip	visitéis el sagrado bosque imperecedero	visitéis el sagrado bosque imperecedero	14	3 6 8 13	-	Alejandrino	1.0
filip	donde, bajo laureles, dijo versos Rizal.	donde, bajo laureles, dijo versos Rizal.	14	6 8 10 13	-	Alejandrino	1.0
filip	Los pegasos relinchan. Sus crines ondulantes	Los pegasos relinchan. Sus crines ondulantes	14	3 6 9 13	-	Alejandrino	1.0
filip	restallan cual banderas en el celeste azur,	restallan cual banderas en el celeste azur,	14	2 6 11 13	-	Alejandrino	1.0
filip	y la espuma gloriosa de sus belfos vibrantes	y la espuma gloriosa de sus belfos vibrantes	14	3 6 10 13	-	Alejandrino	1.0
filip	pone constelaciones desde el norte hasta el sur.	pone constelaciones desde el norte hasta el sur.	14	1 6 10 13	-	Alejandrino	1.0
filip	Pero los nefelibatas, mas que armoniosos vates,	Pero los nefelibatas, mas que armoniosos vates,	15	7 12 14	-	Pentadecasílabo	1.0
filip	parecen sagitarios en guerra sin perdón	parecen sagitarios en guerra sin perdón	14	2 6 9 13	-	Alejandrino	1.0
filip	y así los himnos tienen eco de mil combates	y así los himnos tienen eco de mil combates	14	2 4 6 8 11 13	-	Alejandrino	1.0
filip	y saltos de felino, el lírico bridón.	y saltos de felino, el lírico bridón.	14	2 6 9 13	-	Alejandrino	1.0
filip	¡Ah, de las manos fieras crispadas en las liras'.	¡Ah, de las manos fieras crispadas en las liras'.	15	1 4 6 9 14	-	Pentadecasílabo	1.0
filip	¡Ah, de las bocas llenas de apostrofes y de iras	¡Ah, de las bocas llenas de apostrofes y de iras	14	1 4 6 10 13	-	Alejandrino	1.0
filip	y ¡Ah, de los versos hechos dardos para el rival'.	y ¡Ah, de los versos hechos dardos para el rival'.	14	1 4 6 8 13	-	Alejandrino	1.0
filip	Las nueve hermanas huyen de las rabiosas diestras;	Las nueve hermanas huyen de las rabiosas diestras;	14	2 4 6 11 13	-	Alejandrino	1.0
filip	no hay miel para las bocas que el odio hace siniestras	no hay miel para las bocas que el odio hace siniestras	14	1 2 6 9 10 13	-	Alejandrino	1.0
filip	ni da el laurel Apolo al verso sagital.	ni da el laurel Apolo al verso sagital.	14	2 4 6 9 13	-	Alejandrino	1.0
filip	Tagalo Kundiman, Kundimán de versos de amores	Tagalo Kundiman, Kundimán de versos de amores	15	2 5 9 11 14	-	Pentadecasílabo	1.0
filip	que, en los plenilunios, prefieres tu vuelo tender:	que, en los plenilunios, prefieres tu vuelo tender:	15	5 8 11 14	-	Pentadecasílabo	1.0
filip	tus suaves estrofas que lloran ocultos dolores,	tus suaves estrofas que lloran ocultos dolores,	15	2 5 8 11 14	-	Pentadecasílabo	1.0
filip	dicen la nativa tristeza del atardecer.	dicen la nativa tristeza del atardecer.	15	1 5 8 14	-	Pentadecasílabo	1.0
filip	Tienes el aroma de nuestras edénicas flores	Tienes el aroma de nuestras edénicas flores	15	1 5 11 14	-	Pentadecasílabo	1.0
filip	y el ritmo y el mimo de un beso ideal de mujer,	y el ritmo y el mimo de un beso ideal de mujer,	15	2 4 7 8 11 14	-	Pentadecasílabo	1.0
filip	y resumes toda la queja de los soñadores	y resumes toda la queja de los soñadores	15	3 5 8 14	-	Pentadecasílabo	1.0
filip	de mi pobre raza sujeta á un extraño poder.	de mi pobre raza sujeta á un extraño poder.	15	3 5 8 9 11 14	-	Pentadecasílabo	1.0
filip	Fuiste la delicia de nuestros difuntos abuelos;	Fuiste la delicia de nuestros difuntos abuelos;	15	1 5 11 14	-	Pentadecasílabo	1.0
filip	asnos en el tiempo presente un dulzor de consuelos	asnos en el tiempo presente un dulzor de consuelos	15	1 5 8 9 11 14	-	Pentadecasílabo	1.0
filip	que son para el alma cual riego en muriente jardín;	que son para el alma cual riego en muriente jardín;	15	2 5 8 11 14	-	Pentadecasílabo	1.0
filip	y serás mañana de toda una raza la gloria	y serás mañana de toda una raza la gloria	15	3 5 8 9 11 14	-	Pentadecasílabo	1.0
filip	cuando, con tu música, su toque marcial de victoria	cuando, con tu música, su toque marcial de victoria	16	5 9 12 15	-	Hexadecasílabo	1.0
filip	dé á los cuatro vientos un libre y sonoro clarín....	dé á los cuatro vientos un libre y sonoro clarín....	16	1 3 5 7 9 12 15	-	Hexadecasílabo	1.0
filip	¡Oh calor de la siesta filipina,	¡Oh calor de la siesta filipina,	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	calor de corazón, calor de fragua,	calor de corazón, calor de fragua,	11	2 6 8 10	2 6 8 10	Endecasílabo heroico largo	1.0
filip	en que hierve en la copa cristalina,	en que hierve en la copa cristalina,	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	con temblores estuosos, hasta el agua!	con temblores estuosos, hasta el agua!	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Una suave molicie que alucina	Una suave molicie que alucina	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	irrumpe en nuestra carne, y la cabeza,	irrumpe en nuestra carne, y la cabeza,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	como agobiada de sopor, se inclina	como agobiada de sopor, se inclina	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	florecida de rosas de pereza.	florecida de rosas de pereza.	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Hay como una decadencia en las pupilas	Hay como una decadencia en las pupilas	12	1 3 7 11	-	Dodecasílabo	1.0
filip	húmedas de pasión, y mientras fiera	húmedas de pasión, y mientras fiera	11	1 6 10	1 6 10	Endecasílabo enfático puro	1.0
filip	la luz solar sobre las cosas arde,	la luz solar sobre las cosas arde,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	beben las almas graves y tranquilas	beben las almas graves y tranquilas	11	1 4 6 10	1 4 6 10	Endecasílabo sáfico corto pleno	1.0
filip	el vino del Ensueño y la Quimera	el vino del Ensueño y la Quimera	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	en el cálido vaso de la tarde....	en el cálido vaso de la tarde....	11	3 6 10	3 6 10	Endecasílabo melódico puro	1.0
filip	Ardiente y bella cual hurí del cielo,	Ardiente y bella cual hurí del cielo,	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	Graciosa y pura cual naciente aurora	Graciosa y pura cual naciente aurora	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	Cuando las nubes de zafir colora,	Cuando las nubes de zafir colora,	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	Duerme una diosa del indiano suelo.	Duerme una diosa del indiano suelo.	11	1 2 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	0.9
filip	Besa sus plantas con amante anhelo,	Besa sus plantas con amante anhelo,	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
filip	La leve espuma de la mar sonora;	La leve espuma de la mar sonora;	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	El culto Ocaso su sonrisa adora	El culto Ocaso su sonrisa adora	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	Y el cano Polo su florido velo.	Y el cano Polo su florido velo.	11	2 4 8 10	2 4 8 10	Endecasílabo sáfico largo pleno	1.0
filip	Mi Musa, albuciente, con ternura,	mi musa   albuciente con ternura	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	La canta entre las Náyades y Ondinas;	La canta entre las Náyades y Ondinas;	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Yo la ofrezco mi dicha y mi ventura.	Yo la ofrezco mi dicha y mi ventura.	11	1 3 6 10	1 3 6 10	Endecasílabo melódico corto	1.0
filip	De verde mirto y rosas purpurinas	De verde mirto y rosas purpurinas	11	2 4 6 10	2 4 6 10	Endecasílabo heroico corto	1.0
filip	Y azucenas ceñid su frente pura,	Y azucenas ceñid su frente pura,	11	3 6 8 10	3 6 8 10	Endecasílabo melódico largo	1.0
filip	Artistas, y ensalzad a Filipinas!	Artistas, y ensalzad a Filipinas!	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	¡María, dulce paz, caro consuelo	¡María, dulce paz, caro consuelo	11	2 4 6 7 10	2 4 6 10	Endecasílabo heroico corto	0.9
filip	De afligido mortal! eres la fuente	De afligido mortal! eres la fuente	11	3 6 7 10	3 6 10	Endecasílabo melódico puro	0.9
filip	Do mana de socorro la corriente,	Do mana de socorro la corriente,	11	2 6 10	2 6 10	Endecasílabo heroico puro	1.0
filip	Que sin cesar fecunda nuestro suelo.	Que sin cesar fecunda nuestro suelo.	11	4 6 10	4 6 10	Endecasílabo sáfico corto	1.0
filip	Desde tu solio, desde el alto cielo,	Desde tu solio, desde el alto cielo,	11	4 8 10	4 8 10	Endecasílabo sáfico puro	1.0
filip	¡Oye piadosa mi clamor doliente!	¡Oye piadosa mi clamor doliente!	11	1 4 8 10	1 4 8 10	Endecasílabo sáfico puro pleno	1.0
